CustomerID,Churn,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,Tenure_Missing,WarehouseToHome_Missing,HourSpendOnApp_Missing,OrderCount_Missing,CouponUsed_Missing,OrderAmountHike_Missing,Tenure_Bucket,Recency_Bucket,Order_Frequency_Bucket,Risk_Score
50125,0,18.0,Computer,1,13.0,Debit Card,Male,3.0,2,Laptop & Accessory,3,Divorced,5,0,17.0,0.0,1.0,2.0,164.34,0,0,0,0,0,0,1-2yr,0-2 days,Low (1-2),0
50126,1,0.0,Computer,1,16.0,Credit Card,Male,3.0,3,Fashion,3,Married,7,0,11.0,1.0,1.0,0.0,200.48,0,0,0,0,0,0,0-6mo,0-2 days,Low (1-2),1
50127,0,12.0,Computer,1,8.0,COD,Female,3.0,3,Fashion,3,Single,1,0,25.0,10.0,11.0,3.0,209.38,0,0,0,0,0,0,6-12mo,3-7 days,High (6+),0
50128,0,2.0,Mobile Phone,1,14.0,Debit Card,Male,2.0,3,Mobile Phone,2,Single,2,0,19.0,0.0,1.0,5.0,123.4,0,1,0,0,0,0,0-6mo,3-7 days,Low (1-2),2
50129,0,15.0,Mobile Phone,1,23.0,Debit Card,Female,2.0,2,Laptop & Accessory,5,Single,4,1,13.0,0.0,1.0,2.0,165.45,0,0,0,0,0,0,1-2yr,0-2 days,Low (1-2),1
50130,0,2.0,Mobile Phone,3,26.0,E-Wallet,Male,2.0,3,Laptop & Accessory,2,Married,3,0,14.0,1.0,1.0,2.0,169.31,0,0,0,0,0,0,0-6mo,0-2 days,Low (1-2),1
50131,0,0.0,Mobile Phone,1,6.0,Debit Card,Female,3.0,3,Laptop & Accessory,3,Divorced,1,0,12.0,1.0,1.0,2.0,148.98,0,0,0,0,0,0,0-6mo,0-2 days,Low (1-2),1
50132,0,15.0,Mobile Phone,1,14.0,Credit Card,Female,2.0,4,Mobile Phone,5,Married,1,1,11.0,4.0,7.0,8.0,125.93,0,1,0,0,0,0,1-2yr,8-15 days,High (6+),2
50133,0,13.0,Mobile Phone,1,8.0,Credit Card,Male,2.0,3,Others,3,Married,1,0,15.0,0.0,3.0,9.0,294.36,0,0,0,0,0,1,1-2yr,8-15 days,Medium (3-5),0
50134,0,24.0,Mobile Phone,1,6.0,Debit Card,Male,3.0,3,Mobile Phone,2,Divorced,2,0,11.0,1.0,1.0,0.0,127.22999999999999,0,0,1,0,0,0,1-2yr,0-2 days,Low (1-2),1
50135,1,0.0,Computer,1,35.0,Credit Card,Male,3.0,4,Mobile Phone,4,Single,1,0,11.0,1.0,1.0,4.0,134.79,0,0,0,0,0,0,0-6mo,3-7 days,Low (1-2),2
50136,0,5.0,Computer,1,13.0,Debit Card,Male,3.0,2,Mobile Phone,4,Divorced,2,0,20.0,0.0,1.0,3.0,127.94,0,0,1,0,0,0,0-6mo,3-7 days,Low (1-2),2
50137,0,11.0,Computer,3,8.0,Debit Card,Male,2.0,4,Laptop & Accessory,2,Divorced,4,0,18.0,6.0,7.0,5.0,152.49,0,0,0,0,0,0,6-12mo,3-7 days,High (6+),0
50138,0,9.0,Mobile Phone,1,8.0,COD,Male,2.0,4,Laptop & Accessory,5,Single,5,0,13.0,0.0,1.0,4.0,121.75999999999999,1,0,0,0,0,0,6-12mo,3-7 days,Low (1-2),0
50139,0,19.0,Mobile Phone,3,8.0,COD,Female,3.0,5,Grocery,4,Divorced,4,1,12.0,1.0,7.0,7.0,268.72,0,0,0,0,1,0,1-2yr,3-7 days,High (6+),1
50140,1,0.0,Mobile Phone,1,8.0,Debit Card,Male,3.0,3,Mobile Phone,3,Single,3,0,11.0,1.0,1.0,0.0,134.85,0,0,0,0,0,0,0-6mo,0-2 days,Low (1-2),2
50141,0,2.0,Mobile Phone,3,8.0,Credit Card,Male,3.0,4,Laptop & Accessory,4,Divorced,3,0,19.0,0.0,1.0,0.0,166.44,0,0,0,0,0,0,0-6mo,0-2 days,Low (1-2),1
50142,0,4.0,Mobile Phone,1,29.0,Credit Card,Male,3.0,4,Laptop & Accessory,2,Divorced,1,0,21.0,1.0,7.0,8.0,155.82,0,0,0,0,0,0,0-6mo,8-15 days,High (6+),1
50143,0,0.0,Computer,1,11.0,Debit Card,Male,2.0,2,Laptop & Accessory,5,Married,2,0,12.0,1.0,1.0,5.0,140.0,0,0,0,0,0,0,0-6mo,3-7 days,Low (1-2),1
50144,0,18.0,Mobile Phone,1,26.0,Credit Card,Male,3.0,3,Grocery,2,Divorced,1,1,14.0,0.0,2.0,10.0,234.95999999999998,0,0,0,1,0,0,1-2yr,8-15 days,Low (1-2),1
50145,0,9.0,Mobile Phone,1,12.0,Debit Card,Male,2.0,3,Mobile Phone,2,Divorced,1,0,11.0,4.0,10.0,11.0,132.1,0,0,0,0,0,0,6-12mo,8-15 days,High (6+),1
50146,0,28.0,Mobile Phone,1,6.0,Credit Card,Male,2.0,3,Others,5,Single,1,1,14.0,1.0,4.0,13.0,290.45,0,0,0,0,1,0,2yr+,8-15 days,Medium (3-5),1
50147,1,10.0,Computer,1,35.0,Debit Card,Male,2.0,3,Fashion,4,Divorced,2,1,12.0,5.0,9.0,3.0,218.49,0,0,0,0,0,0,6-12mo,3-7 days,High (6+),1
50148,0,9.0,Mobile Phone,1,15.0,Credit Card,Male,3.0,3,Mobile Phone,2,Divorced,2,0,23.0,1.0,1.0,4.0,120.69999999999999,1,0,0,0,0,0,6-12mo,3-7 days,Low (1-2),1
50149,0,10.0,Mobile Phone,3,12.0,Credit Card,Male,3.0,3,Laptop & Accessory,2,Divorced,5,0,14.0,0.0,1.0,1.0,165.02,0,0,0,0,0,0,6-12mo,0-2 days,Low (1-2),0
50150,0,0.0,Mobile Phone,1,9.0,Credit Card,Male,3.0,4,Mobile Phone,3,Single,2,0,17.0,1.0,1.0,0.0,132.3,0,0,0,0,0,0,0-6mo,0-2 days,Low (1-2),2
50151,0,10.0,Computer,1,6.0,Credit Card,Female,0.0,3,Fashion,2,Married,3,1,18.0,0.0,2.0,2.0,236.02999999999997,0,0,0,1,0,0,6-12mo,0-2 days,Low (1-2),1
50152,0,2.0,Mobile Phone,1,28.0,Debit Card,Female,3.0,2,Fashion,4,Married,8,0,18.0,5.0,6.0,3.0,219.95999999999998,0,0,0,0,0,0,0-6mo,3-7 days,High (6+),1
50153,0,11.0,Mobile Phone,3,13.0,Credit Card,Female,2.0,2,Laptop & Accessory,5,Married,2,1,24.0,0.0,7.0,7.0,156.05,0,0,0,0,0,0,6-12mo,3-7 days,High (6+),1
50154,0,0.0,Computer,1,6.0,Debit Card,Female,2.0,3,Laptop & Accessory,4,Married,2,0,20.0,0.0,1.0,4.0,163.97,0,0,0,0,0,0,0-6mo,3-7 days,Low (1-2),1
50155,0,23.0,Mobile Phone,1,10.0,Debit Card,Male,3.0,3,Others,4,Married,4,0,14.0,1.0,1.0,6.0,291.44,0,0,0,0,1,0,1-2yr,3-7 days,Low (1-2),0
50156,0,26.0,Mobile Phone,1,9.0,Credit Card,Male,2.0,3,Grocery,3,Divorced,4,1,16.0,1.0,1.0,3.0,275.84,0,0,0,0,1,0,2yr+,3-7 days,Low (1-2),1
50157,0,15.0,Mobile Phone,3,6.0,Debit Card,Male,2.0,3,Laptop & Accessory,3,Divorced,2,0,25.0,4.0,11.0,6.0,149.07,0,0,0,0,0,0,1-2yr,3-7 days,High (6+),0
50158,0,2.0,Computer,3,8.0,Debit Card,Male,2.0,3,Laptop & Accessory,2,Single,2,0,18.0,0.0,1.0,9.0,145.54,0,0,0,0,0,0,0-6mo,8-15 days,Low (1-2),1
50159,0,28.0,Mobile Phone,1,26.0,COD,Male,2.0,3,Laptop & Accessory,2,Divorced,4,1,19.0,1.0,1.0,8.0,154.15,0,0,0,0,0,0,2yr+,8-15 days,Low (1-2),1
50160,0,0.0,Computer,1,17.0,Credit Card,Male,2.0,3,Laptop & Accessory,5,Divorced,2,1,13.0,2.0,3.0,3.0,147.41,0,0,0,0,0,0,0-6mo,3-7 days,Medium (3-5),2
50161,0,9.0,Mobile Phone,1,6.0,Debit Card,Female,2.0,3,Mobile Phone,2,Single,2,0,12.0,1.0,5.0,7.0,121.15,1,0,0,0,0,0,6-12mo,3-7 days,Medium (3-5),1
50162,1,7.0,Computer,1,30.0,Debit Card,Male,3.0,3,Mobile Phone,3,Married,4,1,22.0,0.0,1.0,0.0,131.61,0,0,1,0,0,0,6-12mo,0-2 days,Low (1-2),2
50163,0,11.0,Mobile Phone,1,29.0,Debit Card,Male,2.0,3,Laptop & Accessory,2,Married,10,0,14.0,0.0,1.0,2.0,157.45,0,0,0,0,0,0,6-12mo,0-2 days,Low (1-2),0
50164,1,0.0,Mobile Phone,1,14.0,Credit Card,Male,2.0,3,Mobile Phone,4,Married,3,1,13.0,1.0,1.0,2.0,123.72999999999999,0,1,0,0,0,0,0-6mo,0-2 days,Low (1-2),3
50165,0,1.0,Mobile Phone,1,14.0,Debit Card,Female,3.0,3,Mobile Phone,2,Single,2,0,21.0,0.0,1.0,2.0,133.1,0,0,0,0,0,0,0-6mo,0-2 days,Low (1-2),2
50166,0,22.0,Computer,1,16.0,Debit Card,Female,2.0,3,Others,5,Single,10,1,11.0,1.0,1.0,2.0,286.65,0,0,0,0,1,0,1-2yr,0-2 days,Low (1-2),1
50167,0,9.0,Mobile Phone,1,9.0,COD,Male,1.0,3,Laptop & Accessory,4,Single,5,0,12.0,6.0,7.0,7.0,144.85,0,0,0,0,0,0,6-12mo,3-7 days,High (6+),0
50168,0,4.0,Computer,3,11.0,E-Wallet,Female,3.0,3,Mobile Phone,4,Married,2,0,11.0,0.0,2.0,2.0,127.88999999999999,0,0,1,0,0,0,0-6mo,0-2 days,Low (1-2),2
50169,1,0.0,Mobile Phone,3,10.0,E-Wallet,Male,2.0,4,Laptop & Accessory,2,Single,2,1,12.0,7.0,7.0,4.0,158.28,0,0,0,0,0,0,0-6mo,3-7 days,High (6+),2
50170,0,10.0,Computer,1,14.0,Credit Card,Male,2.0,3,Mobile Phone,2,Divorced,2,1,12.0,0.0,1.0,2.0,123.25999999999999,0,1,0,0,0,0,6-12mo,0-2 days,Low (1-2),2
50171,0,15.0,Computer,3,32.0,E-Wallet,Female,3.0,3,Grocery,4,Divorced,6,0,14.0,2.0,2.0,8.0,235.25,0,0,0,1,0,0,1-2yr,8-15 days,Low (1-2),0
50172,1,9.0,Mobile Phone,1,9.0,Debit Card,Male,2.0,3,Mobile Phone,3,Single,2,0,13.0,0.0,1.0,0.0,114.19999999999999,1,0,0,0,0,0,6-12mo,0-2 days,Low (1-2),1
50173,0,8.0,Mobile Phone,3,22.0,E-Wallet,Male,3.0,3,Fashion,4,Divorced,1,0,15.0,3.0,6.0,9.0,180.2,0,0,0,0,0,0,6-12mo,8-15 days,High (6+),0
50174,0,9.0,Computer,1,24.0,Debit Card,Male,2.0,2,Mobile Phone,2,Divorced,5,0,18.0,0.0,1.0,0.0,136.88,0,0,0,0,0,0,6-12mo,0-2 days,Low (1-2),1
50175,0,24.0,Mobile Phone,1,8.0,Credit Card,Male,2.0,5,Laptop & Accessory,4,Married,6,0,18.0,0.0,1.0,2.0,154.82,0,0,0,0,0,0,1-2yr,0-2 days,Low (1-2),0
50176,0,14.0,Mobile Phone,3,8.0,Debit Card,Male,2.0,3,Grocery,4,Single,2,0,19.0,1.0,2.0,4.0,260.15,0,0,0,1,0,0,1-2yr,3-7 days,Low (1-2),0
50177,0,0.0,Mobile Phone,3,16.0,Credit Card,Female,3.0,4,Mobile Phone,3,Single,2,0,12.0,1.0,1.0,0.0,112.0,0,0,0,0,0,0,0-6mo,0-2 days,Low (1-2),2
50178,0,1.0,Mobile Phone,1,22.0,Credit Card,Male,3.0,2,Laptop & Accessory,5,Single,1,0,19.0,0.0,1.0,7.0,156.61,0,0,0,0,0,0,0-6mo,3-7 days,Low (1-2),1
50179,0,4.0,Mobile Phone,3,13.0,COD,Male,3.0,2,Laptop & Accessory,2,Divorced,5,0,11.0,3.0,7.0,7.0,169.29,0,0,0,0,0,0,0-6mo,3-7 days,High (6+),1
50180,0,12.0,Mobile Phone,1,6.0,Credit Card,Male,2.0,2,Fashion,2,Married,1,0,17.0,3.0,3.0,7.0,196.13,0,0,0,0,0,0,6-12mo,3-7 days,Medium (3-5),0
50181,0,9.0,Computer,1,30.0,Debit Card,Female,2.0,3,Laptop & Accessory,4,Divorced,8,0,15.0,0.0,1.0,8.0,156.74,0,0,0,0,0,0,6-12mo,8-15 days,Low (1-2),0
50182,0,5.0,Mobile Phone,3,13.0,Debit Card,Male,3.0,4,Laptop & Accessory,3,Divorced,2,0,14.0,1.0,4.0,8.0,154.84,0,0,0,0,0,0,0-6mo,8-15 days,Medium (3-5),1
50183,0,11.0,Mobile Phone,1,31.0,Debit Card,Female,2.0,4,Fashion,4,Divorced,4,0,17.0,1.0,1.0,3.0,220.61,0,0,0,0,0,0,6-12mo,3-7 days,Low (1-2),0
50184,0,30.0,Computer,1,6.0,Debit Card,Male,2.0,5,Laptop & Accessory,3,Married,3,1,13.0,1.0,1.0,2.0,156.6,0,0,0,0,0,0,2yr+,0-2 days,Low (1-2),1
50185,0,4.0,Mobile Phone,1,11.0,COD,Male,2.0,3,Mobile Phone,2,Divorced,1,1,12.0,0.0,1.0,3.0,148.21,0,0,0,0,0,0,0-6mo,3-7 days,Low (1-2),3
50186,0,4.0,Mobile Phone,2,8.0,UPI,Male,3.0,4,Laptop & Accessory,5,Divorced,4,0,12.0,0.0,1.0,0.0,164.1,0,0,0,0,0,0,0-6mo,0-2 days,Low (1-2),1
50187,0,18.0,Computer,1,13.0,Debit Card,Male,3.0,3,Fashion,5,Married,2,0,18.0,5.0,9.0,11.0,152.1,0,0,0,0,0,0,1-2yr,8-15 days,High (6+),0
50188,0,4.0,Mobile Phone,1,8.0,Debit Card,Male,3.0,3,Mobile Phone,2,Married,1,1,18.0,1.0,2.0,2.0,126.94999999999999,0,0,1,0,0,0,0-6mo,0-2 days,Low (1-2),3
50189,0,6.0,Computer,1,11.0,Debit Card,Female,3.0,3,Fashion,4,Divorced,7,0,11.0,2.0,8.0,3.0,218.77999999999997,0,0,0,0,0,0,0-6mo,3-7 days,High (6+),1
50190,0,12.0,Mobile Phone,1,16.0,Credit Card,Male,2.0,3,Grocery,5,Divorced,2,1,14.0,1.0,11.0,10.0,270.68,0,0,0,0,1,0,6-12mo,8-15 days,High (6+),1
50191,0,16.0,Computer,1,14.0,Debit Card,Female,2.0,3,Mobile Phone,2,Single,1,0,19.0,0.0,1.0,7.0,124.55000000000001,0,1,0,0,0,0,1-2yr,3-7 days,Low (1-2),1
50192,0,22.0,Mobile Phone,1,6.0,COD,Female,2.0,4,Grocery,3,Single,8,1,12.0,1.0,2.0,7.0,239.64,0,0,0,1,0,0,1-2yr,3-7 days,Low (1-2),1
50193,1,15.0,Mobile Phone,1,14.0,Credit Card,Male,2.0,4,Laptop & Accessory,4,Divorced,3,0,15.0,7.0,7.0,7.0,149.41,0,0,0,0,0,0,1-2yr,3-7 days,High (6+),0
50194,0,0.0,Mobile Phone,1,14.0,Debit Card,Female,2.0,3,Mobile Phone,4,Single,2,1,12.0,0.0,1.0,2.0,124.78,0,1,0,0,0,0,0-6mo,0-2 days,Low (1-2),3
50195,0,5.0,Mobile Phone,3,14.0,COD,Female,3.0,4,Laptop & Accessory,4,Divorced,2,1,11.0,6.0,11.0,9.0,152.28,0,0,0,0,0,0,0-6mo,8-15 days,High (6+),2
50196,0,0.0,Mobile Phone,3,8.0,Debit Card,Male,3.0,3,Laptop & Accessory,3,Single,2,1,11.0,1.0,1.0,4.0,144.78,0,0,0,0,0,0,0-6mo,3-7 days,Low (1-2),2
50197,0,4.0,Mobile Phone,3,13.0,E-Wallet,Male,3.0,3,Laptop & Accessory,2,Married,5,0,12.0,0.0,1.0,7.0,175.47,0,0,0,0,0,0,0-6mo,3-7 days,Low (1-2),1
50198,0,5.0,Mobile Phone,1,8.0,Credit Card,Female,3.0,2,Laptop & Accessory,2,Single,8,0,16.0,1.0,1.0,7.0,150.55,0,0,0,0,0,0,0-6mo,3-7 days,Low (1-2),1
50199,1,0.0,Mobile Phone,1,8.0,Credit Card,Male,2.0,5,Mobile Phone,2,Divorced,6,1,13.0,2.0,2.0,2.0,134.64,0,0,0,0,0,0,0-6mo,0-2 days,Low (1-2),3
50200,0,3.0,Mobile Phone,1,34.0,Credit Card,Female,3.0,3,Laptop & Accessory,2,Divorced,2,0,13.0,0.0,1.0,9.0,157.75,0,0,0,0,0,0,0-6mo,8-15 days,Low (1-2),1
50201,0,4.0,Computer,1,13.0,Debit Card,Female,2.0,4,Fashion,3,Divorced,2,0,24.0,3.0,8.0,9.0,189.43,0,0,0,0,0,0,0-6mo,8-15 days,High (6+),1
50202,0,12.0,Computer,1,5.0,Credit Card,Male,2.0,4,Others,2,Divorced,2,0,15.0,9.0,13.0,3.0,292.72,0,0,0,0,0,1,6-12mo,3-7 days,High (6+),0
50203,1,2.0,Mobile Phone,3,9.0,Credit Card,Female,2.0,3,Laptop & Accessory,3,Divorced,5,1,18.0,1.0,1.0,0.0,152.38,0,0,0,0,0,0,0-6mo,0-2 days,Low (1-2),2
50204,0,6.0,Computer,3,16.0,E-Wallet,Male,2.0,4,Laptop & Accessory,2,Single,4,0,14.0,1.0,1.0,1.0,146.82,0,0,0,0,0,0,0-6mo,0-2 days,Low (1-2),1
50205,0,20.0,Mobile Phone,1,11.0,Debit Card,Male,2.0,3,Others,3,Divorced,5,0,11.0,1.0,1.0,1.0,283.0,0,0,0,0,1,0,1-2yr,0-2 days,Low (1-2),0
50206,0,16.0,Computer,1,16.0,Debit Card,Female,2.0,4,Laptop & Accessory,3,Married,2,0,11.0,0.0,1.0,0.0,152.57,0,0,0,0,0,0,1-2yr,0-2 days,Low (1-2),0
50207,0,0.0,Computer,3,6.0,E-Wallet,Male,3.0,3,Laptop & Accessory,4,Divorced,1,1,13.0,0.0,1.0,4.0,163.49,0,0,0,0,0,0,0-6mo,3-7 days,Low (1-2),2
50208,0,27.0,Computer,1,26.0,Debit Card,Female,2.0,3,Laptop & Accessory,3,Single,4,0,12.0,1.0,1.0,3.0,148.69,0,0,0,0,0,0,2yr+,3-7 days,Low (1-2),0
50209,0,16.0,Mobile Phone,1,13.0,Debit Card,Female,2.0,3,Fashion,5,Divorced,9,0,16.0,1.0,1.0,0.0,199.85,0,0,0,0,0,0,1-2yr,0-2 days,Low (1-2),0
50210,0,18.0,Mobile Phone,1,14.0,UPI,Male,3.0,3,Laptop & Accessory,2,Divorced,10,0,14.0,7.0,9.0,8.0,136.97,0,0,0,0,0,0,1-2yr,8-15 days,High (6+),0
50211,0,13.0,Mobile Phone,3,6.0,Credit Card,Male,2.0,5,Laptop & Accessory,2,Divorced,3,1,22.0,1.0,1.0,2.0,174.57,0,0,0,0,0,0,1-2yr,0-2 days,Low (1-2),1
50212,1,9.0,Mobile Phone,1,14.0,UPI,Male,3.0,5,Mobile Phone,5,Divorced,2,1,11.0,1.0,1.0,7.0,121.19,1,0,0,0,0,0,6-12mo,3-7 days,Low (1-2),2
50213,0,2.0,Mobile Phone,1,15.0,UPI,Male,1.0,4,Mobile Phone,2,Single,1,0,17.0,2.0,2.0,2.0,139.83,0,0,0,0,0,0,0-6mo,0-2 days,Low (1-2),2
50214,0,3.0,Mobile Phone,3,11.0,E-Wallet,Female,1.0,4,Laptop & Accessory,3,Married,2,0,13.0,0.0,1.0,2.0,161.18,0,0,0,0,0,0,0-6mo,0-2 days,Low (1-2),1
50215,0,0.0,Mobile Phone,3,14.0,E-Wallet,Female,2.0,3,Laptop & Accessory,4,Divorced,2,0,18.0,0.0,1.0,7.0,162.14,0,0,0,0,0,0,0-6mo,3-7 days,Low (1-2),1
50216,0,10.0,Mobile Phone,1,11.0,Credit Card,Male,3.0,3,Laptop & Accessory,2,Married,8,0,16.0,0.0,1.0,4.0,163.47,0,0,0,0,0,0,6-12mo,3-7 days,Low (1-2),0
50217,0,11.0,Mobile Phone,1,21.0,Debit Card,Male,3.0,4,Fashion,2,Married,1,1,14.0,1.0,2.0,3.0,215.10000000000002,0,0,0,0,0,0,6-12mo,3-7 days,Low (1-2),1
50218,0,4.0,Mobile Phone,1,13.0,Credit Card,Female,2.0,3,Fashion,2,Single,2,1,14.0,2.0,4.0,10.0,171.43,0,0,0,0,0,0,0-6mo,8-15 days,Medium (3-5),2
50219,0,2.0,Mobile Phone,3,16.0,E-Wallet,Female,2.0,4,Laptop & Accessory,4,Married,2,1,14.0,0.0,1.0,7.0,182.68,0,0,0,0,0,0,0-6mo,3-7 days,Low (1-2),2
50220,0,8.0,Mobile Phone,1,11.0,COD,Male,3.0,3,Fashion,4,Single,1,0,13.0,0.0,1.0,13.0,180.95,0,0,0,0,0,0,6-12mo,8-15 days,Low (1-2),0
50221,0,0.0,Mobile Phone,1,32.0,Debit Card,Male,3.0,3,Mobile Phone,2,Married,2,0,12.0,1.0,1.0,2.0,129.04,0,0,1,0,0,0,0-6mo,0-2 days,Low (1-2),2
50222,0,14.0,Mobile Phone,1,12.0,Credit Card,Male,3.0,4,Laptop & Accessory,4,Single,7,1,15.0,1.0,1.0,2.0,160.32,0,0,0,0,0,0,1-2yr,0-2 days,Low (1-2),1
50223,0,20.0,Computer,3,10.0,Credit Card,Male,3.0,3,Laptop & Accessory,3,Single,4,0,19.0,0.0,1.0,0.0,129.76,0,0,1,0,0,0,1-2yr,0-2 days,Low (1-2),0
50224,0,15.0,Mobile Phone,1,29.0,Debit Card,Female,2.0,3,Grocery,2,Single,3,0,14.0,0.0,2.0,0.0,259.92,0,0,0,1,0,0,1-2yr,0-2 days,Low (1-2),0
50225,0,2.0,Computer,3,8.0,Debit Card,Male,3.0,3,Laptop & Accessory,3,Divorced,2,0,14.0,1.0,1.0,2.0,146.49,0,0,0,0,0,0,0-6mo,0-2 days,Low (1-2),1
50226,0,15.0,Mobile Phone,2,8.0,COD,Male,3.0,3,Mobile Phone,3,Married,1,1,11.0,1.0,1.0,0.0,126.96000000000001,0,0,1,0,0,0,1-2yr,0-2 days,Low (1-2),2
50227,0,5.0,Mobile Phone,1,14.0,Credit Card,Female,3.0,3,Mobile Phone,4,Divorced,2,0,13.0,0.0,1.0,7.0,123.69999999999999,0,1,0,0,0,0,0-6mo,3-7 days,Low (1-2),2
50228,0,21.0,Mobile Phone,3,35.0,Credit Card,Female,3.0,3,Fashion,3,Divorced,4,0,21.0,0.0,1.0,3.0,225.04000000000002,0,0,0,0,0,0,1-2yr,3-7 days,Low (1-2),0
50229,0,10.0,Mobile Phone,1,12.0,Credit Card,Male,2.0,2,Laptop & Accessory,5,Married,5,1,13.0,2.0,6.0,7.0,159.74,0,0,0,0,0,0,6-12mo,3-7 days,High (6+),1
50230,0,3.0,Computer,3,31.0,COD,Female,2.0,3,Laptop & Accessory,3,Divorced,8,1,12.0,1.0,2.0,2.0,147.36,0,0,0,0,0,0,0-6mo,0-2 days,Low (1-2),2
50231,0,0.0,Mobile Phone,3,6.0,Debit Card,Male,2.0,3,Laptop & Accessory,3,Divorced,2,0,17.0,2.0,7.0,7.0,152.96,0,0,0,0,0,0,0-6mo,3-7 days,High (6+),1
50232,0,15.0,Mobile Phone,1,8.0,UPI,Male,3.0,4,Laptop & Accessory,2,Single,4,0,23.0,0.0,1.0,0.0,167.81,0,0,0,0,0,0,1-2yr,0-2 days,Low (1-2),0
50233,1,9.0,Computer,3,6.0,COD,Female,2.0,4,Mobile Phone,4,Single,2,1,11.0,1.0,1.0,2.0,121.74000000000001,1,0,0,0,0,0,6-12mo,0-2 days,Low (1-2),2
50234,0,9.0,Computer,3,6.0,Credit Card,Female,2.0,3,Laptop & Accessory,2,Single,5,0,15.0,1.0,1.0,0.0,166.53,0,0,0,0,0,0,6-12mo,0-2 days,Low (1-2),0
50235,0,9.0,Computer,3,9.0,Credit Card,Male,2.0,4,Fashion,2,Divorced,5,0,11.0,0.0,1.0,12.0,196.99,0,0,0,0,0,0,6-12mo,8-15 days,Low (1-2),0
50236,0,30.0,Mobile Phone,1,6.0,Credit Card,Male,2.0,3,Laptop & Accessory,3,Divorced,3,0,11.0,1.0,1.0,2.0,167.55,0,0,0,0,0,0,2yr+,0-2 days,Low (1-2),0
50237,0,9.0,Mobile Phone,1,16.0,Debit Card,Female,2.0,2,Mobile Phone,3,Divorced,4,1,13.0,0.0,1.0,7.0,122.13,1,0,0,0,0,0,6-12mo,3-7 days,Low (1-2),2
50238,0,0.0,Computer,3,14.0,Credit Card,Male,2.0,3,Mobile Phone,2,Single,2,0,24.0,0.0,2.0,2.0,126.1,0,1,0,0,0,0,0-6mo,0-2 days,Low (1-2),2
50239,1,0.0,Mobile Phone,3,11.0,E-Wallet,Female,3.0,3,Mobile Phone,3,Single,2,1,13.0,1.0,1.0,0.0,128.51,0,0,1,0,0,0,0-6mo,0-2 days,Low (1-2),3
50240,0,10.0,Mobile Phone,1,16.0,Credit Card,Female,3.0,3,Mobile Phone,5,Divorced,7,0,20.0,1.0,1.0,3.0,134.52,0,0,0,0,0,0,6-12mo,3-7 days,Low (1-2),1
50241,0,19.0,Computer,1,13.0,Credit Card,Female,1.0,3,Laptop & Accessory,3,Divorced,3,0,14.0,0.0,1.0,0.0,152.58,0,0,0,0,0,0,1-2yr,0-2 days,Low (1-2),0
50242,1,4.0,Computer,3,10.0,E-Wallet,Male,2.0,3,Laptop & Accessory,4,Single,2,0,18.0,7.0,7.0,7.0,193.55,0,0,0,0,0,0,0-6mo,3-7 days,High (6+),1
50243,0,23.0,Mobile Phone,1,16.0,COD,Male,3.0,4,Fashion,2,Single,7,0,15.0,0.0,1.0,3.0,204.96,0,0,0,0,0,0,1-2yr,3-7 days,Low (1-2),0
50244,1,3.0,Mobile Phone,3,28.0,E-Wallet,Male,3.0,4,Laptop & Accessory,3,Divorced,3,1,12.0,1.0,1.0,0.0,163.8,0,0,0,0,0,0,0-6mo,0-2 days,Low (1-2),2
50245,0,4.0,Mobile Phone,1,14.0,Debit Card,Male,2.0,4,Mobile Phone,4,Single,1,1,16.0,1.0,2.0,2.0,126.57,0,1,0,0,0,0,0-6mo,0-2 days,Low (1-2),3
50246,1,0.0,Mobile Phone,3,18.0,Debit Card,Female,3.0,2,Mobile Phone,4,Single,2,0,15.0,0.0,1.0,0.0,127.16,0,0,1,0,0,0,0-6mo,0-2 days,Low (1-2),2
50247,0,9.0,Mobile Phone,1,29.0,Debit Card,Male,2.0,3,Mobile Phone,2,Single,10,0,16.0,1.0,1.0,2.0,122.00999999999999,1,0,0,0,0,0,6-12mo,0-2 days,Low (1-2),1
50248,0,8.0,Mobile Phone,1,15.0,Debit Card,Male,3.0,4,Laptop & Accessory,4,Single,10,0,19.0,1.0,1.0,0.0,165.4,0,0,0,0,0,0,6-12mo,0-2 days,Low (1-2),0
50249,0,0.0,Mobile Phone,1,6.0,Credit Card,Male,2.0,3,Mobile Phone,4,Married,2,0,11.0,0.0,1.0,4.0,138.16,0,0,0,0,0,0,0-6mo,3-7 days,Low (1-2),2
50250,0,1.0,Mobile Phone,3,15.0,Debit Card,Male,3.0,3,Laptop & Accessory,2,Single,2,0,16.0,1.0,1.0,7.0,152.53,0,0,0,0,0,0,0-6mo,3-7 days,Low (1-2),1
50251,0,22.0,Mobile Phone,1,13.0,UPI,Male,2.0,4,Fashion,3,Single,9,0,24.0,1.0,1.0,0.0,145.0,0,0,0,0,0,0,1-2yr,0-2 days,Low (1-2),0
